sentence 	 label
defending champion paradorn srichaphan overpowered swede joachim johansson 3-6 7-6 6-3 to reach the final four of the long island cup in commack of new yorkon friday . 	1
fidelity investments' largest funds voted to oust michael d. eisner from the chairman's post at walt disney co., in one of last year's biggest proxy battles, according to voting records the nation's largest mutual-fund firm has made public for the first time . 	2
islamabad : shaukat aziz, former finance minister and a key ally to president pervez musharraf, has been sworn in the country #39;s new prime minister . 	0
birgit fischer settled for silver, leaving the 42-year-old olympian with two medals in two days against decidedly younger competition . 	1
fred funk and pga tour rookie zach johnson had nearly perfect rounds yesterday and shared a one-stroke lead in the buick championship . 	1
it's hard enough staying the right weight here on earth. in space, it might be even harder. according to nasa-supported researchers, altered gravity somehow disrupts the natural ability \\of animals to maintain the appropriate weight . 	3
pakistan's parliament elected former finance minister shaukat aziz, a close ally of president pervez musharraf, as prime minister yesterday after the opposition boycotted the vote, saying it was undemocratic. aziz, 55, worked 30 years as a citibank executive before becoming finance minister when musharraf took power in a bloodless military coup in 1999. suave, articulate, and media-savvy, aziz is credited .. . 	0
australia captain ricky ponting won the toss and elected to bat in the triangular series final against pakistan at the vra ground in the netherlands . 	1
federal judge ruled yesterday against long-term capital management, the mammoth hedge fund whose collapse in 1998 roiled world markets, finding that the fund acted 	2
the microsoft corp. has decided to advance the timetable on its much-anticipated overhaul of windows, the financial times reported saturday . 	3
mcdowell was the rank outsider of all those still in with a chance of qualifying for europes team because he had to win the final counting event - and even then he knew it might not be enough . 	1
cairo (reuters) - sudan has agreed to consider the asylum  claims of 76 eritreans who forced a libyan plane to land in  sudan because they feared returning home, a u.n. official said  saturday.  libya had denied the eritreans refugee status . 	0
reuters - catching blondie's reunion tour\broadcast at 4 a.m. wasn't an option for xm satellite radio\subscriber and single father scott maclean . 	3
"los angeles - craig kilborn bid farewell to viewers of cbs' ""late late show"" on friday, concluding five seasons as its host despite the program's expanding audience.    since announcing two weeks ago that he was leaving, the 42-year-old kilborn has had difficulty explaining why he is walking away from a show that has seen its audience grow by more than a third during his tenure.. . "	0
rome, aug 27 (afp) - russian patriarch alexy ii blasted the roman catholic and protestant churches friday for proselytising in traditionally orthodox areas of the former soviet union, even as the vatican handed over a precious icon to his orthodox church . 	0
new york (reuters) - corporate deal makers started the  summer hoping an improved economy would make this merger season  a hot one. as the bullish stock market and other  merger-friendly conditions fizzled, however, so did their  hopes . 	2
the charges include the 2002 bombing of a french oil tanker and plotting to kill the united states ambassador. one man was sentenced to death for killing a yemeni police officer and seven received 10 year prison terms . 	0
us olympic committee officials angrily denounced gymnastics international federation for sending a letter to olympic gold medalist paul hamm asking him 	1
people in polk and other counties declared disaster areas because of hurricane charley are getting federal and state help faster than any other emergency in history . 	3
here in the land of myth, that familiar god of sports -- karma -- threw a bolt of lightning into the olympic stadium yesterday. marion jones lunged desperately with her baton in the 4 x 100m relay final, but couldn #39;t reach her target . 	1
